wallet,score,total_tx,deposit_count,deposit_amount,active_days,tx_per_day,first_tx,last_tx,unique_assets,total_borrowed,repay_borrow_ratio,liquidations,redeemunderlying_count,redeemunderlying_amount,borrow_count,borrow_amount,repay_count,repay_amount,total_repaid,liquidationcall_count,liquidationcall_amount
0x04bef5ce18d1211e16d3dd30252f7eca71198412,475,1.0,1.0,9.661923113650066e+16,1.0,1.0,1622423039,1622423039,1,0.0,0.0,0.0,,,,,,,,,
0x04bf664ad34a7a838518ba3c22eb1174584589b1,475,1.0,1.0,6723002080636700.0,1.0,1.0,1626945905,1626945905,1,0.0,0.0,0.0,,,,,,,,,
0x04c009847728a5d8094b1c88954d5f1a39d02c75,475,1.0,1.0,7e+18,1.0,1.0,1622793576,1622793576,1,0.0,0.0,0.0,,,,,,,,,
0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,375,7.0,4.0,1.366871094908786e+19,38.082175925925924,0.18381302616782666,1625452056,1628655956,2,25000000000.0,0.0,1.0,,,2.0,25000000000.0,,,0.0,1.0,0.0
0x04c172c3ea090370e7947415ea2d0ee6a486702b,475,1.0,1.0,1108055.0,1.0,1.0,1627052257,1627052257,1,0.0,0.0,0.0,,,,,,,,,
0x04c18cbf703c72591f1800b52d801a948f55e00c,850,66.0,18.0,1.0652284517537697e+22,101.21322916666666,0.6520886700622757,1620012578,1628671001,6,9.000000614392901e+17,1.000279102416077,0.0,24.0,1.349078008884054e+22,12.0,9.000000614392901e+17,12.0,9.002512536309074e+17,9.002512536309074e+17,,
0x04c21b856704bd1bf00faceae9a76af5742aa60d,475,1.0,1.0,1342848.0,1.0,1.0,1626684204,1626684204,1,0.0,0.0,0.0,,,,,,,,,
0x04c233493c34a74c4739fc589b52d25c5776de4e,550,3.0,2.0,2000000000000000.0,1.013449074074074,2.9601882094972707,1628567536,1628568698,2,6.0,0.0,0.0,,,1.0,6.0,,,0.0,,
0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,450,2.0,1.0,5e+18,24.959074074074074,0.08013117770572567,1625164323,1627234387,2,0.0,0.0,0.0,1.0,2.0103522556764285e+17,,,,,,,
0x04c2596bb175752f87f3f41e7352543beec82edf,475,2.0,2.0,3e+18,1.8728819444444444,1.0678729676115613,1626753857,1626829274,1,0.0,0.0,0.0,,,,,,,,,
0x04c28766bf1e464f9a87432281d6a456342b7c3e,475,1.0,1.0,1052575.0,1.0,1.0,1626703519,1626703519,1,0.0,0.0,0.0,,,,,,,,,
0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,475,1.0,1.0,1082940.0,1.0,1.0,1627175555,1627175555,1,0.0,0.0,0.0,,,,,,,,,
0x04c2e657cb2b0d86d7129819808430d889ed2660,850,20.0,4.0,234016692839.0,36.07579861111111,0.5543882816176973,1620029126,1623059675,4,29083296980.0,1.0013590598764364,0.0,13.0,2.3708271177832942e+23,2.0,29083296980.0,1.0,29122822922.0,29122822922.0,,
0x04c322117e21cd15163b9954eff247e9f32359a9,500,6.0,5.0,100000002031053.0,28.8425,0.20802635000433387,1626159527,1628565119,2,1000000000000.0,0.0,0.0,,,1.0,1000000000000.0,,,0.0,,
0x04c3611d4504b454f1309e0f523db8d0f95feac2,675,101.0,48.0,4.8383829860226793e+20,98.13148148148149,1.0292313789134004,1620953886,1629346046,5,3.500000126262909e+17,1.0000003040350667,3.0,35.0,6.239541300698369e+18,8.0,3.500000126262909e+17,7.0,3.5000011903856806e+17,3.5000011903856806e+17,3.0,0.0
0x04c3ef3269f17c13df50fc16197df38f90c5c587,475,1.0,1.0,1.3e+18,1.0,1.0,1626877997,1626877997,1,0.0,0.0,0.0,,,,,,,,,
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,550,6.0,3.0,4.000000000012183e+19,27.709583333333335,0.21653158504127631,1628290832,1630598540,4,9.00000000000131e+22,0.0,0.0,,,3.0,9.00000000000131e+22,,,0.0,,
0x04c478f571836b5dbcf487f7936f3416c4df0b67,475,1.0,1.0,1247701.0,1.0,1.0,1626834228,1626834228,1,0.0,0.0,0.0,,,,,,,,,
0x04c55912af70c59cefbc350eb864071f24835fcf,625,118.0,52.0,2.529088269104314e+21,35.146631944444444,3.3573629526300035,1619877941,1622828210,4,1.4012361700446922e+21,0.00016773063346407218,0.0,16.0,3.537562958132071e+17,36.0,1.4012361700446922e+21,14.0,2.350302304343666e+17,2.350302304343666e+17,,
0x04c5b00702a584b793238546243d15f6edb61527,450,4.0,3.0,1.830000010233e+18,30.361655092592592,0.13174512350533518,1626347326,1628884173,2,0.0,0.0,0.0,1.0,10233000112.0,,,,,,,
0x04c5ed69842a879976fb324716396c09a6470585,500,2.0,1.0,3.4e+16,1.0,2.0,1620977440,1620977440,2,5000000000000000.0,0.0,0.0,,,1.0,5000000000000000.0,,,0.0,,
0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,475,1.0,,,1.0,1.0,1629882334,1629882334,1,0.0,0.0,0.0,1.0,1.2601847188778856e+16,,,,,,,
0x04c665fe7d65749cb83076630cae591cb8ec8307,475,1.0,1.0,1.0257465570851186e+18,1.0,1.0,1626577035,1626577035,1,0.0,0.0,0.0,,,,,,,,,
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,900,17.0,6.0,1.7393300980772096e+19,4.367893518518518,3.8920362705558764,1622952080,1623243066,3,787803451.0,1.0001942857698907,0.0,6.0,2423376797.0,2.0,787803451.0,3.0,787956510.0,787956510.0,,
0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,475,2.0,2.0,5074986.0,6.728993055555556,0.29722129053897156,1626539740,1627034725,1,0.0,0.0,0.0,,,,,,,,,
0x04c703a95f5d4215926e8b45668f709bcfef0163,475,2.0,2.0,2020344.0,3.731967592592593,0.5359103342616657,1626458761,1626694803,1,0.0,0.0,0.0,,,,,,,,,
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,550,26.0,11.0,1.7606707543252615e+20,70.2800925925926,0.36994828892328974,1623888073,1629873873,5,146954579.0,0.3222649564393635,0.0,3.0,1.1353716468519493e+17,10.0,146954579.0,2.0,47358311.0,47358311.0,,
0x04c89b6513400df610c062f09bc243a743f34fd9,550,85.0,33.0,1.127352736766999e+22,107.11525462962963,0.7935377672760325,1621337040,1630505398,7,1.4293697980940545e+22,0.10738453925749293,0.0,19.0,1.542798761515211e+21,21.0,1.4293697980940545e+22,12.0,1.5349221719690573e+21,1.5349221719690573e+21,,
0x04c9029e4d939213902d632ba2fb6f4fe2cbdc8c,475,1.0,1.0,1e+17,1.0,1.0,1621145398,1621145398,1,0.0,0.0,0.0,,,,,,,,,
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,850,12.0,5.0,38619000000.0,12.9871875,0.9239875839168412,1623704392,1624740085,3,10000000000.0,1.0003946637,0.0,5.0,7.044494035584488e+18,1.0,10000000000.0,1.0,10003946637.0,10003946637.0,,
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,500,9.0,5.0,5.851373265857748e+19,69.72589120370371,0.12907687294675893,1622663672,1628601589,3,0.0,0.0,0.0,4.0,5.8513799546261774e+19,,,,,,,
0x04c9a437a766af5c8de653ac66d61e9217a7455f,475,2.0,2.0,1367802.0,8.739027777777778,0.2288584097519111,1626116685,1626785337,1,0.0,0.0,0.0,,,,,,,,,
0x04c9b1744e0cc0e2879bbbb41b6a77e10625b87a,525,3.0,2.0,1.5e+19,1.001875,2.9943855271366187,1628558383,1628558545,1,5e+18,0.0,0.0,,,1.0,5e+18,,,0.0,,
0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,850,4.0,1.0,5.3e+21,1.0015740740740742,3.993713598964592,1620826201,1620826337,2,9.99e+20,1.0,0.0,1.0,5.3e+21,1.0,9.99e+20,1.0,9.99e+20,9.99e+20,,
0x04ca10d9c7fd91eaefbc8f78406162eb8b76bc28,475,1.0,1.0,1.000591909934697e+19,1.0,1.0,1626679805,1626679805,1,0.0,0.0,0.0,,,,,,,,,
0x04ca9d52ee6f8638fa959375b6963d080d4c844f,575,125.0,80.0,4.2870023241565706e+24,129.18734953703705,0.96758700018196,1619464870,1630540257,4,2.532151219608462e+24,1.5796844868603488e-15,0.0,,,44.0,2.532151219608462e+24,1.0,4000000000.0,4000000000.0,,
0x04cb9f14ec7372bc0cce89756a395787703d8bd2,475,1.0,1.0,5023990142455051.0,1.0,1.0,1626871417,1626871417,1,0.0,0.0,0.0,,,,,,,,,
0x04cc760c74225af2df2dff53f0710c61c22edad3,475,1.0,1.0,1e+17,1.0,1.0,1621841677,1621841677,1,0.0,0.0,0.0,,,,,,,,,
0x04ccad654b08f198e01402063ae2a2f1fc0fe6f0,475,1.0,1.0,4092390628983314.0,1.0,1.0,1626615303,1626615303,1,0.0,0.0,0.0,,,,,,,,,
0x04ccc2b6e312d9bd573b3885b4c2bfd29c5493e3,500,2.0,1.0,297661095.0,1.5601967592592594,1.2818896002255176,1627080760,1627129161,2,236672602.0,0.0,0.0,,,1.0,236672602.0,,,0.0,,
0x04ccd789d60c68242d38ba1691a5debe545d9d74,500,8.0,6.0,9.99397527757413e+19,74.82908564814815,0.10691030006188484,1621726188,1628105021,3,0.0,0.0,0.0,2.0,1.9996360909270398e+20,,,,,,,
0x04cd1eed570dbc3ab3793b06160cdf21797806c5,475,1.0,1.0,1e+17,1.0,1.0,1621819672,1621819672,1,0.0,0.0,0.0,,,,,,,,,
0x04cd500c83e303daad0971760823fcb6f8c870e7,500,5.0,3.0,1.5372859453136916e+20,91.83899305555556,0.054443105631345315,1621971828,1629820317,3,0.0,0.0,0.0,2.0,1.0380432867818037e+20,,,,,,,
0x04cd5ffd4e9ef854e03b7e9fe865301b540048c2,850,4.0,1.0,5.9e+21,1.0010416666666666,3.9958376690946933,1619183223,1619183313,2,7e+20,1.0,0.0,1.0,5.9e+21,1.0,7e+20,1.0,7e+20,7e+20,,
0x04cda19cb300c98a5ff01a9bafc907e8751268d8,850,99.0,41.0,3.6274708447883624e+20,106.55570601851852,0.9290914930711885,1621431250,1630551263,4,408500000000.0,1.0003522961909426,0.0,23.0,1.4002081142273452e+20,18.0,408500000000.0,17.0,408643912994.0,408643912994.0,,
0x04ce10ad684ea76ea7bf024ec8febcc7bb7b89f3,475,2.0,1.0,1000000000000000.0,1.0031018518518517,1.9938154797618501,1629307636,1629307904,1,55000000229232.0,0.0,0.0,,,1.0,55000000229232.0,,,0.0,,
0x04cf5e616dda9b78c09039cb39ccddb5631d066f,475,4.0,4.0,8573495470821876.0,8.631412037037038,0.463423595448365,1626222235,1626881589,1,0.0,0.0,0.0,,,,,,,,,
0x04cf852c910191225e836742eeffffccc4b99d1c,475,1.0,1.0,1.3e+18,1.0,1.0,1626957534,1626957534,1,0.0,0.0,0.0,,,,,,,,,
0x04cfb28b98f11cae504cf359c247ab64c21be05e,500,13.0,,,57.05224537037037,0.22786132106820542,1619614761,1624457675,2,0.0,0.0,0.0,13.0,11523131789.0,,,,,,,
0x04d079566c66be71fa4a6a70ed58c65284f6f82b,475,2.0,2.0,7605389524295543.0,8.004618055555556,0.24985576902222242,1626326315,1626931514,1,0.0,0.0,0.0,,,,,,,,,
0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d,850,4.0,1.0,4.6e+21,1.0029166666666667,3.9883672621520563,1619032619,1619032871,2,2.9e+17,1.0,0.0,1.0,4.6e+21,1.0,2.9e+17,1.0,2.9e+17,2.9e+17,,
0x04d0f59c2b4e23210dd7f6ece497e732814e759b,475,1.0,1.0,1108535.0,1.0,1.0,1627012665,1627012665,1,0.0,0.0,0.0,,,,,,,,,
0x04d12047150d1cf5f6560369261cdffc4ea65524,475,2.0,1.0,1e+17,1.0457175925925926,1.9125622578859989,1628501211,1628505161,1,5.000007717384487e+16,0.0,0.0,,,1.0,5.000007717384487e+16,,,0.0,,
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,550,34.0,15.0,1.780000000025084e+19,37.43247685185185,0.9083021712552788,1623894491,1627042257,5,6.242950301007752e+18,9.672330343830142e-05,0.0,5.0,248420489162.0,8.0,6.242950301007752e+18,6.0,603838776314608.0,603838776314608.0,,
0x04d1e3032002bf14d508b9be1272bcd391991740,900,8.0,4.0,1.0600000000000004e+22,3.0077314814814815,2.6598119045053643,1618496255,1618669723,3,2e+21,1.0006428698052148,0.0,1.0,3166516.0,2.0,2e+21,1.0,2.0012857396104297e+21,2.0012857396104297e+21,,
0x04d24342c8b8a7310d9119d891c44b867187f033,475,2.0,1.0,10243000000.0,1.000138888888889,1.9997222607971115,1628869909,1628869921,1,0.0,0.0,0.0,1.0,10243000111.0,,,,,,,
0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,475,1.0,1.0,9e+16,1.0,1.0,1630559534,1630559534,1,0.0,0.0,0.0,,,,,,,,,
0x04d34271e0216a8e3bab7598557112f70a06dc48,850,4.0,1.0,1e+21,1.0003703703703704,3.998519067012218,1620948516,1620948548,2,2.6e+20,1.0,0.0,1.0,9.9999997e+20,1.0,2.6e+20,1.0,2.6e+20,2.6e+20,,
0x04d3878b491afb02abaec1dc7964e69cd01781be,725,7.0,3.0,9.0219e+22,88.22059027777777,0.07934655592259461,1621112196,1628648055,1,7e+22,1.0105714285714285,0.0,2.0,9.090100000000001e+22,1.0,7e+22,1.0,7.074e+22,7.074e+22,,
0x04d3f7e620e40fc5e78ba88b1a1745d33e722a8d,475,1.0,1.0,100000000.0,1.0,1.0,1626767418,1626767418,1,0.0,0.0,0.0,,,,,,,,,
0x04d636d093a0ec32e981c2c87b47ad8437f5c8c8,850,4.0,1.0,3e+21,1.0008564814814815,3.996577005805213,1619069045,1619069119,2,2e+17,1.0,0.0,1.0,3e+21,1.0,2e+17,1.0,2e+17,2e+17,,
0x04d7391040d7da7f5e9e04f78b3f516a0a0ceaf4,475,1.0,1.0,1287318.0,1.0,1.0,1626611939,1626611939,1,0.0,0.0,0.0,,,,,,,,,
0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6,550,51.0,22.0,5.1801760930895666e+20,36.77865740740741,1.3866737829785039,1623538191,1626629467,6,1.0611840085449e+20,7.53258950784457e-05,0.0,9.0,2.0608976528239477e+19,7.0,1.0611840085449e+20,13.0,7993463528657757.0,7993463528657757.0,,
0x04d7a4f5ef30dfb0b266376a4d08621540786c8a,475,1.0,1.0,1953126.0,1.0,1.0,1627103749,1627103749,1,0.0,0.0,0.0,,,,,,,,,
0x04d8763310b89bc61ced6f4a86f3eeca7613a157,475,1.0,1.0,4706987271748934.0,1.0,1.0,1626695712,1626695712,1,0.0,0.0,0.0,,,,,,,,,
0x04d8e6eb0e3e3a7211ad92355c9c35e107bbc7eb,475,1.0,1.0,8608103.0,1.0,1.0,1626656768,1626656768,1,0.0,0.0,0.0,,,,,,,,,
0x04d9d6934fa51db9f34afd7e65ca08a9d9dfd818,550,4.0,2.0,1.0136463778547739e+19,7.871435185185185,0.5081665421737059,1622912307,1623505999,3,1e+18,0.0,0.0,1.0,4e+17,1.0,1e+18,,,0.0,,
0x04d9f6ecd792e48a09fa5dc2138baed8e628a7e5,925,1089.0,411.0,1.052219403314794e+22,82.14930555555556,13.256350648801725,1623175963,1630187263,8,5.065978824042425e+21,0.9672351440183509,0.0,209.0,7.759629104378917e+21,178.0,5.065978824042425e+21,291.0,4.899992757466591e+21,4.899992757466591e+21,,
0x04db48ca88f936bacd571b4c4ff4e3b1f5687bcb,475,1.0,1.0,1.057e+17,1.0,1.0,1622426795,1622426795,1,0.0,0.0,0.0,,,,,,,,,
0x04dbfb3ea8b3a57a8e4bcec3af0269344b929f6a,475,1.0,1.0,5991656090810632.0,1.0,1.0,1626768662,1626768662,1,0.0,0.0,0.0,,,,,,,,,
0x04dc49397769e402f28c1e65cefcf31664a03377,475,1.0,1.0,3.7e+16,1.0,1.0,1620360066,1620360066,1,0.0,0.0,0.0,,,,,,,,,
0x04dc6792cdf6f04acf894780cfb486fd0987ae86,850,12.0,4.0,2.9991e+22,10.625775462962963,1.1293293408868852,1628396321,1629227988,3,22518935573.0,1.000614325573034,0.0,,,5.0,22518935573.0,3.0,22532769531.0,22532769531.0,,
0x04dcc7c1dc6cd28a3d7e1c16d6567643445014c2,475,1.0,1.0,6621396944317618.0,1.0,1.0,1626872543,1626872543,1,0.0,0.0,0.0,,,,,,,,,
0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf,500,3.0,1.0,2.75e+18,2.2344328703703704,1.3426225686980393,1629319355,1629426010,2,4005000000.0,0.0,0.0,1.0,4e+17,1.0,4005000000.0,,,0.0,,
0x04dde662ee487ca57b13932a23352eb854ec36bf,475,1.0,,,1.0,1.0,1624774505,1624774505,1,100000000000000.0,0.0,0.0,,,1.0,100000000000000.0,,,0.0,,
0x04ddf96a61c4c44731f04df4e963f61cfe3c9c6d,825,147.0,52.0,1.0313498356671423e+24,68.97322916666667,2.131261676103198,1619517779,1625390666,7,9.202000000019305e+23,0.8771669581870147,0.0,33.0,4.848186911104372e+22,38.0,9.202000000019305e+23,24.0,8.071690349253843e+23,8.071690349253843e+23,,
0x04de57ea266868ee5ba9d98e744113d1ef889e15,475,2.0,2.0,1.2347496770393314e+16,2.578900462962963,0.7755243091864624,1626632409,1626768826,1,0.0,0.0,0.0,,,,,,,,,
0x04df6080e88b03f222a7297562428c5828a59500,475,1.0,1.0,1986654.0,1.0,1.0,1626963302,1626963302,1,0.0,0.0,0.0,,,,,,,,,
0x04dfa904deeccfe06cfa698966deb2483c8b759e,475,2.0,1.0,1010790605.0,1.0219212962962962,1.9570978775454733,1622863478,1622865372,1,0.0,0.0,0.0,1.0,1010791700.0,,,,,,,
0x04e086dbc437c49e89ffd74cd11beb59d49e6180,475,1.0,1.0,1.3e+18,1.0,1.0,1627038889,1627038889,1,0.0,0.0,0.0,,,,,,,,,
0x04e0d1a9aa9a0196175bd65c925de8975e0119db,475,1.0,1.0,4e+20,1.0,1.0,1626703311,1626703311,1,0.0,0.0,0.0,,,,,,,,,
0x04e143012ddcd4da17c439992614f51d4f2d367d,450,4.0,3.0,200000001013882.0,24.72974537037037,0.1617485315798095,1626522844,1628573094,2,18802021821780.0,0.0,0.0,,,1.0,18802021821780.0,,,0.0,,
0x04e1a99f76658931ef68f1b6a948378834282954,850,28.0,6.0,4.211000000013069e+20,33.837662037037035,0.8274803374226205,1621521541,1624358715,4,1051506648.0,1.0000132923553329,0.0,15.0,1.2510432431400558e+21,4.0,1051506648.0,3.0,1051520625.0,1051520625.0,,
0x04e1d908395d64f429d57b7e848e4b63b1cdd91a,475,2.0,2.0,2038084.0,8.592939814814816,0.23274921541424778,1626547317,1627203347,1,0.0,0.0,0.0,,,,,,,,,
0x04e2100602d434733dd26d5a4d17257a89038df9,475,1.0,1.0,1109815.0,1.0,1.0,1627206681,1627206681,1,0.0,0.0,0.0,,,,,,,,,
0x04e2b5c5d91f7f630d36142043d8a1752af689c0,850,4.0,1.0,5.3e+21,1.0015277777777778,3.9938982110664263,1620487490,1620487622,2,8.88e+20,1.0,0.0,1.0,5.3e+21,1.0,8.88e+20,1.0,8.88e+20,8.88e+20,,
0x04e40c8f0b5c7e71d2eaca55387405326d533f56,550,44.0,22.0,2.361977446635874e+21,28.090208333333333,1.566382117137496,1622890481,1625231075,6,1.0554411101063977e+21,0.0,0.0,11.0,3.2557983836455227e+21,11.0,1.0554411101063977e+21,,,0.0,,
0x04e45ee310048f79d0eb1d7efedaa45c1973dcc1,550,6.0,2.0,2.0975079305325583e+20,18.277546296296297,0.3282716346458288,1627837367,1629330147,3,105000000.0,0.0,0.0,,,4.0,105000000.0,,,0.0,,
0x04e492d349e82cafdc314cc0d966592b6ee9df11,825,675.0,244.0,1.0348091375065741e+23,79.10438657407407,8.533028688212175,1623825246,1630573465,8,1.7506995328436748e+22,0.9340891877854065,0.0,99.0,2.448314557111046e+22,183.0,1.7506995328436748e+22,149.0,1.6353095046902388e+22,1.6353095046902388e+22,,
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,775,26.0,13.0,2.817086464503399e+23,51.750150462962964,0.5024139981700715,1623676273,1628061086,1,2.125e+23,1.0026468533851536,0.0,5.0,2.822245473510825e+23,5.0,2.125e+23,3.0,2.1306245634434513e+23,2.1306245634434513e+23,,
0x04e545de9c2079cc8b219c9a4fa15c9d0d1ff73e,475,1.0,1.0,1108674.0,1.0,1.0,1627040713,1627040713,1,0.0,0.0,0.0,,,,,,,,,
0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,850,18.0,3.0,1.9955125860402916e+21,17.20650462962963,1.04611601179033,1622972674,1624372916,3,1.000000000001e+21,1.0011141799222456,0.0,9.0,1.9970954252314836e+21,2.0,1.000000000001e+21,4.0,1.0011141799232466e+21,1.0011141799232466e+21,,
0x04e5b03ac3867124c0ecf5f079cf68abbd158ff7,425,2.0,2.0,5.916710937064872e+20,18.5290625,0.10793854249236842,1619380501,1620895012,1,0.0,0.0,0.0,,,,,,,,,
0x04e62093139964b4f730dd93634ad193dc13ecca,475,1.0,1.0,2.3937131504e+20,1.0,1.0,1629298646,1629298646,1,0.0,0.0,0.0,,,,,,,,,
0x04e68b05315dffd1b2ab7bbd2efec17623835017,475,2.0,1.0,1040000989.0,1.0002546296296295,1.9994908703802274,1621138562,1621138584,1,0.0,0.0,0.0,1.0,1040001011.0,,,,,,,
0x04e6cc49e0aeb43a93278ab30be2fb6dc8911e18,475,1.0,1.0,2087139215923505.0,1.0,1.0,1626660227,1626660227,1,0.0,0.0,0.0,,,,,,,,,
0x04e6e7c324cfb56173d2028e18bf3207b169a71a,900,28.0,13.0,2.0690050739405957e+20,4.197094907407408,6.671281116513019,1621082929,1621359158,6,343451642.0,1.0000951545894778,0.0,4.0,3.6068150272397337e+19,7.0,343451642.0,4.0,343484323.0,343484323.0,,
0x04e81e32966b75f900c2aa2bf7f0c31f75c11310,500,2.0,1.0,2.04e+16,1.0,2.0,1620907443,1620907443,2,5000000000000000.0,0.0,0.0,,,1.0,5000000000000000.0,,,0.0,,
0x04e890472a98d3770cd1b14c3717eb39a4978d0b,475,1.0,1.0,1108505.0,1.0,1.0,1627017082,1627017082,1,0.0,0.0,0.0,,,,,,,,,
0x04e8a3412d46f8625005d8e320c45b6f3c0242df,850,17.0,11.0,6.852435696467905e+18,12.108773148148147,1.4039407454420674,1622457973,1623417771,3,1800000000.0,1.0007489383333332,0.0,3.0,4552664596.0,2.0,1800000000.0,1.0,1801348089.0,1801348089.0,,
0x04e9191932a0f33c8c13eb760727139f73d3f0e0,475,1.0,1.0,1.4e+18,1.0,1.0,1626703021,1626703021,1,0.0,0.0,0.0,,,,,,,,,
0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9,500,26.0,17.0,6.083075799955352e+18,62.81211805555556,0.41393286526341505,1622897993,1628238560,2,128900000000.0,0.04190271528316524,0.0,3.0,6.083227603063549e+18,5.0,128900000000.0,1.0,5401260000.0,5401260000.0,,
0x04e96cdcfbcce8c972c5f976117784933e0cc6af,500,6.0,4.0,4741925243568308.0,29.18525462962963,0.20558326717179448,1626130683,1628565889,2,200000.0,0.0,0.0,,,2.0,200000.0,,,0.0,,
0x04ea240f764d8784d76485863ee5accf9e336f9e,850,19.0,5.0,92515614.0,5.8085300925925925,3.2710513154145504,1623487221,1623902678,2,63360199.0,1.0002006306829938,0.0,5.0,92527871.0,4.0,63360199.0,5.0,63372911.0,63372911.0,,
0x04ea49503f7426021b1f1f82ee6ade6afa30b79e,475,2.0,1.0,8.38837970307682e+19,1.0004398148148148,1.999120757074435,1623739311,1623739349,1,0.0,0.0,0.0,1.0,8.38837997738011e+19,,,,,,,
0x04eae81b5fc871555f850f1d8c5e0c94d2791760,475,2.0,2.0,2200000.0,6.45724537037037,0.30972959602513683,1626282085,1626753591,1,0.0,0.0,0.0,,,,,,,,,
0x04eb9b28d200a20337a5383b02f8b19cd419f577,475,58.0,26.0,1.4480852758750783e+20,80.2344675925926,0.7228813468858198,1622734075,1629579933,7,4.700000000454657e+19,2.6066116571946568e-11,1.0,13.0,3.0976353784478705e+18,10.0,4.700000000454657e+19,8.0,1225107479.0,1225107479.0,1.0,0.0
0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,850,13.0,8.0,4.363088382373811e+19,6.605138888888889,1.9681645183674328,1627400992,1627885276,3,11572812553.0,1.000513604015686,0.0,2.0,77102833877.0,2.0,11572812553.0,1.0,11578756396.0,11578756396.0,,
0x04ec067d7fc89512e7b585fde128b0e5c423cf0d,475,1.0,1.0,3916348711271393.0,1.0,1.0,1626430501,1626430501,1,0.0,0.0,0.0,,,,,,,,,
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,500,20.0,12.0,2.211006659785183e+19,85.79418981481481,0.23311601919861513,1622695004,1630021222,2,27957000000.0,0.03576921701183961,0.0,,,7.0,27957000000.0,1.0,1000000000.0,1000000000.0,,
0x04eca276ed3206f92fc117deea34b7b02d95a805,475,2.0,1.0,1226567693.0,9.822962962962963,0.20360455470929795,1623230902,1623993206,1,0.0,0.0,0.0,1.0,1227688654.0,,,,,,,
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,900,22.0,7.0,1.6061820122979998e+22,3.1184837962962964,7.054710377565071,1623867950,1624050987,3,1e+22,1.0001231880305788,0.0,7.0,2.616012272866393e+22,4.0,1e+22,4.0,1.0001231880305787e+22,1.0001231880305787e+22,,
0x04ecaede106078c2948534c5fdf128941c7fb638,450,3.0,3.0,5.400000000000186e+19,31.745844907407406,0.09450055617514833,1626885734,1629542175,2,0.0,0.0,0.0,,,,,,,,,
0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121,725,11.0,7.0,7.422829604514988e+22,87.26774305555556,0.12604886542095267,1622625908,1630079441,1,5.9e+22,1.0107363585861913,0.0,2.0,7.479844021844765e+22,1.0,5.9e+22,1.0,5.9633445156585285e+22,5.9633445156585285e+22,,
0x04ee01137811d587ecbef9262a8db2248666f341,900,7.0,,,1.0027777777777778,6.980609418282548,1624115021,1624115261,3,5007197704.0,2.000000183136368,0.0,4.0,1.1702545621581807e+22,1.0,5007197704.0,2.0,10014396325.0,10014396325.0,,
0x04ee10fd378f7cad5ac5751d7cd0f42b13ee3b76,625,481.0,294.0,3.290199646333075e+23,135.52677083333333,3.549114297067692,1618407178,1630030291,8,1.2699538746401016e+23,0.04724581197459054,0.0,119.0,3.278571651790084e+22,31.0,1.2699538746401016e+23,37.0,6.000000197764896e+21,6.000000197764896e+21,,
0x04ee321ee32021c6607a5e6421b3e09008bebc08,525,3.0,2.0,2e+18,1.0350462962962963,2.8984210761730105,1628567046,1628570074,1,1e+17,0.0,0.0,,,1.0,1e+17,,,0.0,,
0x04ee3685ad086d8b06d07ea3a32a69e449b7bd26,475,2.0,2.0,2062597.0,7.701168981481482,0.25970083305654956,1626283988,1626862969,1,0.0,0.0,0.0,,,,,,,,,
0x04ee3835955923dd6d2ff0329e9c1a18da6b4380,425,2.0,1.0,2.71517e+20,14.786724537037037,0.13525645892641752,1622741681,1623932854,1,0.0,0.0,0.0,1.0,2.7182220460893982e+20,,,,,,,
0x04eefaeb6f90a5627dba307c15a65acf3e589573,850,23.0,6.0,19529580198.0,19.957546296296297,1.1524462806466504,1622624720,1624262652,5,16501933963.0,1.091493224696284,0.0,10.0,8.073089756303712e+19,3.0,16501933963.0,4.0,18011749115.0,18011749115.0,,
0x04efc3225aa96a0fcb977bfbada6712f99310545,850,8.0,,,25.414224537037036,0.314784344033056,1624155689,1626265078,3,478594598.0,2.003372397028184,0.0,3.0,1.0028929065639619e+18,1.0,478594598.0,4.0,958803207.0,958803207.0,,
0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,475,1.0,1.0,1144087.0,1.0,1.0,1626848465,1626848465,1,0.0,0.0,0.0,,,,,,,,,
